z1,z2,z3,z4,z5
0.39877403,0.40313622,0.4027991,0.33661777,0.34002
0.46145085,0.5679677,0.3097319,0.3503453,0.14302656
0.8125696,0.8896028,0.8247462,0.7672696,0.13310894
0.47859055,0.20937082,0.23666102,0.22393382,0.28609356
0.80636907,0.43157944,0.75903654,0.47303745,0.46036348
0.010455668,0.13974279,0.1947099,0.9964931,0.059529006
0.26910967,0.03405723,0.2970592,0.9901792,0.046581566
0.34066126,0.6411521,0.4517591,0.4191271,0.29702035
0.71616423,0.30365455,0.47420532,0.04529625,0.45992124
0.7261419,0.7830986,0.78343904,0.57416314,0.4071576
0.7897655,0.8524761,0.6421848,0.22880623,0.4986946
0.59085596,0.10000104,0.8230679,0.04108277,0.5202122
0.3252734,0.24601555,0.09832871,0.40924847,0.09642726
0.5950806,0.30196172,0.43581688,0.09229958,0.3792386
0.47102058,0.31572545,0.38865095,0.24076915,0.108745605
0.58263624,0.68911666,0.6438068,0.25659144,0.53048384
0.46121362,0.63221836,0.34706596,0.48914114,0.8950561
0.6716157,0.10311788,0.29843056,0.95506,0.03499028
0.26087433,0.44272873,0.10949704,0.3176631,0.7535353
0.6293467,0.58358,0.21043071,0.961411,0.028875649
0.7511429,0.073922455,0.61708605,0.4579458,0.19566679
0.4630781,0.43500072,0.5076178,0.43343595,0.31360567
0.62682915,0.49439362,0.60764277,0.2971646,0.37578383
0.41863716,0.038498163,0.27888647,0.97919756,0.020843834
0.6164577,0.45097524,0.54925233,0.15238413,0.4353133
0.039046198,0.088578135,0.2731822,0.9978442,0.03705913
0.24417764,0.85330105,0.1214568,0.2096093,0.922745
0.7481576,0.24807447,0.5645778,0.1819441,0.5418784
0.41059324,0.17368853,0.21455976,0.30751842,0.280249
0.04444459,0.49165156,0.7347614,0.19983616,0.57285845
0.15218747,0.16831213,0.21221259,0.31930137,0.19285876
0.74757594,0.19014594,0.94581914,0.39906615,0.34144795
0.112222105,0.7405945,0.048757076,0.45997503,0.69040316
0.41298604,0.507464,0.4161848,0.37503788,0.19281021
0.104635626,0.83148175,0.030322641,0.35719383,0.6600475
0.6392142,0.5723788,0.8841511,0.47422192,0.3691687
0.7778239,0.7809012,0.3679304,0.42472577,0.6332563
0.88133764,0.83620447,0.14871365,0.19304699,0.120732605
0.23429003,0.048065394,0.3896835,0.1289764,0.9644179
0.057260305,0.5414159,0.7915107,0.21385404,0.61466944
0.73625356,0.7751138,0.85070646,0.96364033,0.1049577
0.44771212,0.43863776,0.61339796,0.37577298,0.17107263
0.64257675,0.8005068,0.38983715,0.48218444,0.3698619
0.4152661,0.81863743,0.55182546,0.70111006,0.084961474
0.09324896,0.5477631,0.29937282,0.14865279,0.42380673
0.5611541,0.30858856,0.23571429,0.30851358,0.28470868
0.31385455,0.79600936,0.58357555,0.8821987,0.106422216
0.90806234,0.069033384,0.7324853,0.19344482,0.92368937
0.61194205,0.4613138,0.5106545,0.4774302,0.6030825
0.5992957,0.48497567,0.56013274,0.24797177,0.03118515
0.7646067,0.8106841,0.7988726,0.65261865,0.64806056
0.6048512,0.49154884,0.617794,0.98841786,0.023963004
0.063739926,0.042060137,0.8385419,0.14220482,0.95672846
0.3039099,0.7249666,0.27275896,0.4052493,0.43677485
0.23721626,0.34887332,0.37944573,0.09810352,0.24549043
0.8131742,0.21740875,0.5687093,0.1342322,0.6322448
0.29778856,0.6386143,0.37927294,0.9562334,0.03214267
0.5470736,0.65229756,0.6231307,0.9274117,0.021547616
0.29855958,0.30772552,0.3018738,0.084273934,0.23693076
0.44206306,0.20393115,0.3324238,0.44582424,0.90941477
0.8851501,0.3306152,0.8270214,0.8652455,0.275262
0.013565391,0.02969107,0.41403717,0.06590366,0.3486066
0.3087337,0.5455371,0.30640635,0.39156806,0.75727475
0.37420207,0.88329613,0.74309534,0.66607606,0.051442444
0.6801412,0.46467164,0.7357904,0.69490993,0.11137906
0.028796226,0.03566876,0.13684991,0.0142535865,0.44273728
0.07191017,0.022737563,0.94481075,0.19880632,0.64705354
0.4805013,0.15030167,0.30512285,0.17904016,0.77980536
0.8932124,0.067620665,0.13396409,0.58457553,0.45089647
0.6502664,0.12655377,0.93557465,0.3680359,0.46127808
0.064884335,0.49893382,0.052917123,0.10659161,0.50840133
0.008800685,0.04101011,0.44388783,0.2839448,0.05087784
0.22023103,0.40483224,0.9756086,0.37161934,0.6610552
0.67719215,0.18421754,0.9166118,0.4613581,0.3841275
0.671432,0.07981524,0.53407866,0.48939705,0.88190514
0.31671652,0.31085992,0.33790964,0.07700446,0.3756453
0.16820005,0.60856533,0.21768832,0.30985126,0.61213946
0.69545794,0.469433,0.6129276,0.14698088,0.17875671
0.22991112,0.79845476,0.27824962,0.24545863,0.16062224
0.61832047,0.775828,0.5276813,0.70486116,0.039853245
0.6495266,0.7797456,0.17740324,0.23753923,0.59235364
0.41757858,0.27418935,0.15794417,0.34919295,0.12588957
0.6181113,0.34143254,0.21965462,0.3792315,0.15012419
0.44797677,0.5697559,0.27203697,0.4582268,0.923984
0.5439731,0.5989021,0.25856048,0.41883695,0.940729
0.67511195,0.9225869,0.6555234,0.8612874,0.087378055
0.8292143,0.452901,0.7653825,0.72787076,0.68195313
0.6243193,0.64548755,0.5205588,0.9342585,0.031201571
0.45555297,0.89121896,0.053202897,0.18022063,0.6042326
0.35987753,0.4038751,0.18177873,0.2688942,0.6332326
0.0913814,0.32432154,0.6219437,0.39217997,0.3011316
0.57621944,0.5966431,0.47575408,0.29537156,0.26889136
0.54077774,0.18771672,0.46446046,0.26049888,0.57388175
0.56049645,0.5654776,0.521295,0.34652573,0.34914184
0.66389805,0.5706972,0.82364136,0.49788857,0.47223914
0.89681876,0.065369666,0.8008557,0.16695961,0.80200505
0.78909826,0.15195477,0.3298529,0.90578437,0.036034584
0.7621739,0.79896706,0.5914148,0.2949621,0.5719236
0.44169167,0.21365684,0.6432888,0.84868765,0.2527982
0.48509833,0.2255987,0.3689847,0.40561762,0.33850396
0.44240323,0.8675494,0.16698766,0.14745858,0.56798744
0.42807913,0.43891215,0.49580774,0.5826353,0.17990136
0.09299654,0.015325278,0.7317134,0.19203123,0.4373094
0.9263959,0.19550627,0.12606251,0.6650223,0.51188385
0.5576171,0.83046114,0.14031413,0.22308904,0.38673574
0.88118446,0.84548783,0.87017906,0.52465343,0.4758475
0.38334846,0.30446413,0.7671666,0.26378003,0.14900854
0.62562853,0.4287243,0.2871252,0.97282887,0.016615093
0.2725846,0.51076406,0.33847946,0.56335294,0.17748842
0.47020853,0.12495825,0.2302998,0.18596399,0.7771015
0.34772897,0.15794647,0.66721904,0.8241691,0.34066463
0.59195244,0.60633194,0.45162642,0.3707735,0.19030496
0.5317259,0.23879305,0.24169543,0.17094278,0.3180783
0.5356853,0.0239864,0.15364614,0.112856686,0.24646252
0.70220184,0.40731573,0.9069892,0.9865299,0.008416325
0.5826773,0.6647556,0.40368935,0.46226028,0.32402697
0.22920236,0.020209432,0.9221308,0.37865487,0.51764256
0.7661856,0.5201504,0.6467464,0.57274354,0.7092886
0.81250346,0.88025236,0.84631824,0.56657237,0.58796185
0.51781344,0.56346554,0.28939548,0.30134952,0.26469707
0.62591946,0.26567894,0.3765803,0.48174074,0.8665955
0.41694924,0.48328945,0.73917145,0.3773071,0.082610846
0.94302785,0.732695,0.8970165,0.5962568,0.24371642
0.4394992,0.8092637,0.39903146,0.34719604,0.46530637
0.27401465,0.0747861,0.49445337,0.246364,0.9638696
0.3150376,0.3927715,0.342586,0.34147975,0.122550905
0.30992812,0.26599693,0.42379767,0.08504093,0.47303396
0.054769635,0.021331787,0.075562865,0.0619635,0.37007385
0.83003527,0.8444965,0.6871445,0.5362907,0.5355097
0.2786559,0.16181076,0.19037995,0.32400388,0.3218214
0.7626763,0.75296956,0.31512654,0.48194638,0.7419301
0.25490868,0.19537866,0.65859807,0.20847249,0.15958855
0.5736795,0.17725372,0.47703454,0.168206,0.5247801
0.39638346,0.8028729,0.32892585,0.36084306,0.6848059
0.44321227,0.50466436,0.45627645,0.40173137,0.3078475
0.73184884,0.34301203,0.6865453,0.39471766,0.39777142
0.5855872,0.6976892,0.37851307,0.13055056,0.7509978
0.92098796,0.6679359,0.7785769,0.95969266,0.02698505
0.71221364,0.41775015,0.75501835,0.25453237,0.17645618
0.23991647,0.8441453,0.080991834,0.45336753,0.75830877
0.9325539,0.47059396,0.948486,0.03739801,0.8476473
0.8833734,0.34974468,0.902377,0.8982122,0.7353948
0.58796895,0.8532401,0.4107969,0.43060791,0.33907747
0.2875523,0.38648713,0.35844955,0.3899222,0.13828442
0.10154733,0.4551461,0.74463993,0.21222064,0.51089525
0.38506284,0.5437312,0.4153521,0.24675325,0.57135975
0.04610294,0.693906,0.15871483,0.1213502,0.09997749
0.21877399,0.06382096,0.9541085,0.33357272,0.42562345
0.7530859,0.20795768,0.76143026,0.2333296,0.270252
0.056435406,0.03854671,0.26700896,0.13315424,0.91664195
0.42251617,0.5527367,0.3083982,0.3761851,0.16592991
0.0732508,0.45394185,0.7747624,0.20716858,0.5236615
0.4446349,0.18014985,0.06435731,0.3626122,0.3764003
0.6384464,0.032143623,0.6162976,0.45782927,0.8715826
0.5907531,0.5809423,0.45588252,0.41392404,0.2784893
0.55196804,0.9049541,0.30894196,0.3543272,0.4446873
0.54503006,0.56540954,0.39142185,0.9409913,0.03218791
0.42829776,0.43875185,0.5516947,0.44770715,0.1401782
0.74358314,0.30565614,0.54740083,0.34006345,0.264152
0.50070953,0.025311768,0.96870404,0.44766715,0.5902523
0.5746845,0.35946822,0.65955037,0.17392457,0.14493689
0.39540622,0.61659336,0.34114587,0.55251503,0.9604121
0.7922832,0.62982714,0.7993698,0.7221802,0.4638771
0.6650485,0.82193595,0.59904104,0.23304331,0.57021075
0.59879917,0.23674217,0.30294085,0.28012693,0.56749564
0.68153745,0.079858184,0.8052508,0.41211143,0.63450503
0.5308095,0.21831304,0.38498467,0.4944771,0.43138468
0.8936604,0.06732261,0.8317687,0.15654415,0.849892
0.26779038,0.15625784,0.7263715,0.830596,0.37931034
0.28890055,0.7332906,0.49043697,0.11907402,0.8815089
0.79262054,0.85060203,0.76505935,0.27821696,0.40322542
0.40236577,0.32796597,0.4380421,0.31096172,0.3122188
0.33381897,0.9049747,0.4557224,0.7055597,0.100479156
0.27888283,0.19396418,0.66455495,0.24120125,0.12299541
0.7856444,0.78263205,0.4004373,0.45875797,0.6383422
0.39407116,0.21771875,0.6811516,0.38122204,0.16778964
0.8082446,0.57351583,0.6518178,0.5648991,0.47766483
0.9249771,0.7978817,0.22398782,0.08399969,0.20058581
0.80955815,0.39070505,0.7896811,0.41964194,0.37529695
0.6551969,0.12749782,0.973252,0.3276266,0.33400196
0.67027867,0.4094174,0.6680012,0.38719755,0.37144333
0.9307066,0.18936703,0.90235376,0.12345338,0.94966745
0.6723062,0.391109,0.60873204,0.25481427,0.3055141
0.73496026,0.5120844,0.22761953,0.94317144,0.0230034
0.3460512,0.34230655,0.64173365,0.32506594,0.12997422
0.25167915,0.8104391,0.08521715,0.39012787,0.67748547
0.50496817,0.50419325,0.35988912,0.45081195,0.21066827
0.35339984,0.06770331,0.9405787,0.28325644,0.65967333
0.5383612,0.3776112,0.4970879,0.98961,0.017273873
0.7677903,0.71884733,0.30851346,0.46032897,0.7660185
0.49362588,0.071548104,0.88860375,0.018587321,0.4085998
0.63386995,0.6576945,0.43853194,0.48102316,0.87438524
0.51963186,0.6099952,0.46270517,0.18497208,0.29323423
0.4639838,0.90964735,0.8427544,0.7026773,0.06971145
0.25000322,0.2802964,0.1803363,0.21588469,0.08825368
0.69929594,0.20769906,0.3714669,0.111486256,0.55441904
0.27834225,0.16669899,0.12604108,0.44213217,0.15065238
0.79215276,0.12839502,0.533899,0.22051167,0.39689773
0.01155293,0.09953621,0.10233334,0.9988854,0.046604693
0.35599583,0.43631157,0.43216917,0.20964566,0.1834889
0.034694403,0.07985023,0.41390312,0.9978026,0.027677536
0.0913406,0.3499238,0.95158714,0.33569667,0.6468804
0.38083535,0.81510216,0.022547513,0.56041557,0.78401566
0.30844253,0.16708484,0.6479589,0.33415422,0.3009503
0.5878422,0.8296509,0.3056925,0.4451835,0.35949647
0.75044143,0.53512496,0.91751117,0.49288562,0.6340386
0.34904146,0.5160172,0.42722967,0.3957192,0.15877694
0.10715619,0.036146283,0.11874387,0.027782112,0.48874474
0.24312606,0.50103825,0.20198405,0.34340996,0.55615175
0.43649843,0.054181814,0.5295803,0.015843898,0.6432144
0.03262815,0.1907453,0.45931455,0.99814403,0.05922526
0.6841584,0.87888736,0.4197864,0.3887012,0.51783156
0.21914136,0.07551247,0.50447226,0.2500881,0.9683335
0.71524054,0.4669729,0.7552972,0.5596964,0.6293939
0.6319783,0.018944234,0.16458344,0.07154372,0.34589595
0.5897679,0.43963352,0.33018833,0.28184646,0.5005184
0.55488986,0.44025356,0.122831315,0.27498895,0.7505354
0.34628636,0.49739134,0.35609263,0.49065936,0.589168
0.13476494,0.4478468,0.2590529,0.29849222,0.48000586
0.66648984,0.4955962,0.44274575,0.45868644,0.66896117
0.44908905,0.6843484,0.38477883,0.40624568,0.84255016
0.8626352,0.71144414,0.8087545,0.91705143,0.026346177
0.72905326,0.30209717,0.6474771,0.18704441,0.19479609
0.10425657,0.14663029,0.41701305,0.9968241,0.037617058
0.5221555,0.27124864,0.93757826,0.5966898,0.183377
0.7812048,0.78393424,0.38956273,0.42951798,0.65025216
0.66589755,0.29984462,0.5687703,0.33285695,0.352167
0.90764594,0.73887724,0.8037554,0.9061398,0.028340995
0.1008293,0.5846334,0.18864116,0.12781602,0.36490124
0.02829367,0.0210706,0.038589716,0.08096385,0.09583071
0.3867545,0.45477033,0.47808376,0.50977993,0.3471065
0.31956965,0.49049163,0.6321221,0.48366162,0.4160928
0.6711846,0.9297479,0.7013683,0.81140316,0.13510296
0.7647888,0.7615245,0.33111817,0.4510762,0.73190933
0.6081207,0.63075876,0.4290281,0.46975166,0.3647473
0.042978287,0.02206713,0.6716145,0.18514186,0.31038725
0.57514334,0.3758242,0.5857476,0.9856332,0.024721742
0.32236856,0.3901917,0.4572439,0.37966317,0.23251018
0.13764626,0.5576559,0.107103854,0.18354571,0.55050623
0.59826183,0.0926196,0.7999824,0.29388595,0.69420093
0.47041062,0.31870335,0.9543887,0.41478276,0.46755415
0.6017473,0.549312,0.56840837,0.98302495,0.030032396
0.19083002,0.18350345,0.48473516,0.35301852,0.15267247
0.17292818,0.4052285,0.9611694,0.367357,0.6630852
0.60703135,0.016550839,0.15004641,0.07352728,0.28612083
0.40874797,0.38847452,0.25890988,0.310928,0.9104873
0.6580691,0.42836988,0.7351839,0.7721965,0.12415862
0.3782684,0.81586266,0.58560133,0.6993514,0.05423495
0.23431653,0.35333997,0.50870734,0.48806426,0.22706965
0.05271405,0.034175992,0.122352034,0.06317529,0.3675782
0.07243547,0.052464962,0.8163615,0.34783262,0.9057987
0.26725596,0.49937445,0.90077436,0.22765994,0.053179353
0.13482484,0.34089845,0.67911154,0.40298676,0.25903678
0.5683332,0.20462215,0.4188053,0.14606813,0.4817984
0.6894087,0.6536492,0.4090951,0.34589386,0.11834693
0.8694098,0.32104814,0.9372597,0.54919904,0.42268053
0.61038625,0.25114477,0.44008997,0.37654072,0.78927594
0.3070031,0.8661485,0.25066334,0.5364657,0.70870847
0.7249175,0.8683288,0.53565425,0.21891937,0.64404815
0.245222,0.20860553,0.63693804,0.34008393,0.51678795
0.8960818,0.65321714,0.9877126,0.5256729,0.1616419
0.016862571,0.2099427,0.049976707,0.9983368,0.26641154
0.65695095,0.69949436,0.32036984,0.550116,0.1394358
0.7881489,0.73056877,0.14027879,0.14516139,0.17393196
0.2600585,0.48770005,0.35284144,0.14204744,0.7653388
0.07989141,0.3462043,0.7809369,0.99542505,0.024177521
0.63919425,0.46842128,0.56457824,0.4392193,0.5012593
0.82538766,0.3309034,0.78096354,0.8686449,0.28157443
0.8311757,0.12459996,0.7811178,0.09180358,0.8984083
0.73376405,0.75390595,0.30995482,0.45388454,0.7406443
0.2957031,0.017066032,0.08277115,0.044304103,0.21405774
0.2698027,0.749091,0.3912865,0.9587614,0.07154101
0.15209228,0.49555707,0.3456002,0.22839326,0.7562169
0.5867278,0.47108322,0.41384315,0.2314341,0.2749091
0.79154867,0.8411535,0.72381794,0.54297316,0.4959645
0.660638,0.8740073,0.8472308,0.740096,0.28270656
0.7008004,0.25894666,0.48708546,0.37348914,0.29099053
0.5556652,0.7829145,0.20568147,0.9231122,0.11356518
0.084349215,0.021844327,0.97370255,0.049123228,0.894137
0.33176416,0.71819174,0.04645735,0.49634722,0.6026751
0.05450028,0.701988,0.20668462,0.07278451,0.24614766
0.0653981,0.79956615,0.104750425,0.38624507,0.056198984
0.43296516,0.72142744,0.29763365,0.3015277,0.4698897
0.46493885,0.48234153,0.54214203,0.21728152,0.13216326
0.8003707,0.72224855,0.88142383,0.7202032,0.1983847
0.25587922,0.36477965,0.36995924,0.11102712,0.40366524
0.51236475,0.7314732,0.5080214,0.35540158,0.27657926
0.90209174,0.07548979,0.13453764,0.62479186,0.5192031
0.43637404,0.22510919,0.19289228,0.35428828,0.14742878
0.86593425,0.48300856,0.5356487,0.56951845,0.79352343
0.8246319,0.51368797,0.78028643,0.4791784,0.33963585
0.891256,0.07158768,0.727137,0.14303896,0.89481795
0.2712363,0.27662408,0.2168943,0.16625643,0.12103489
0.64918,0.7859442,0.41032273,0.49443698,0.35896075
0.9402809,0.45578155,0.6040474,0.6307895,0.74474144
0.95030487,0.8623694,0.9470892,0.4546982,0.3668044
0.109906524,0.1848461,0.071131885,0.056123227,0.5394342
0.7934058,0.61872065,0.52260804,0.23921254,0.5120347
0.5338192,0.86680824,0.40786338,0.7126766,0.17427218
0.3621528,0.5545057,0.49581134,0.3196743,0.14657828
0.78122044,0.8397063,0.7039478,0.42196214,0.512184
0.5330521,0.3351514,0.46051386,0.47795832,0.5153365
0.16899508,0.014735967,0.34207213,0.99251807,0.030409843
0.39993724,0.24664155,0.16926435,0.3695305,0.1263589
0.2645766,0.13177443,0.6876781,0.3199407,0.2281189
0.01975593,0.026777893,0.5244509,0.16002077,0.16693756
0.105348796,0.546436,0.2700401,0.1404388,0.42888212
0.4505091,0.31266767,0.63281935,0.3133235,0.2921792
0.9476865,0.82039833,0.13871467,0.09557518,0.20906627
0.88882667,0.11223793,0.81188905,0.06421605,0.93375003
0.50298667,0.30899245,0.36049193,0.4440172,0.6792153
0.42243665,0.06479049,0.6117984,0.02078095,0.72183853
0.47250506,0.76553947,0.45922357,0.6125264,0.29107767
0.71915495,0.7654803,0.5495099,0.2663063,0.5519482
0.8560997,0.74862075,0.91481435,0.48446402,0.27376825
0.044019222,0.6800439,0.14922124,0.13813192,0.10626778
0.41765112,0.5597234,0.048077434,0.3051855,0.7877562
0.9744711,0.3230902,0.19459346,0.58915746,0.5174477
0.2554312,0.31979674,0.88321835,0.7320118,0.38417375
0.60898125,0.6013404,0.6921759,0.28711212,0.5316194
0.71894354,0.7791271,0.7519555,0.5791975,0.4311471
0.042109728,0.01905647,0.8157513,0.16492379,0.927016
0.33362412,0.5458532,0.16821453,0.30947536,0.7489898
0.7357567,0.26642692,0.51719916,0.36882198,0.3034907
0.30884424,0.2348885,0.91166604,0.6280494,0.26458615
0.5259745,0.50440806,0.39358437,0.51329654,0.20388669
0.912554,0.8432418,0.27672648,0.09817535,0.09208754
0.6575726,0.027670115,0.17627344,0.08065355,0.3976311
0.5034388,0.05662176,0.89130473,0.3794417,0.64147896
0.3394183,0.88677347,0.4376828,0.70218617,0.08704102
0.43406767,0.4387346,0.33245778,0.34373993,0.22071528
0.44060805,0.48986402,0.67500585,0.22139183,0.1321877
0.5822834,0.6838196,0.26390493,0.25922728,0.32828075
0.2647751,0.72053444,0.20692012,0.2138915,0.8813619
0.67748713,0.472638,0.44740573,0.4511775,0.54962224
0.32357642,0.14237395,0.87513787,0.5683981,0.3521526
0.47886714,0.14539248,0.3975075,0.57543284,0.9690945
0.54347324,0.5054849,0.47732866,0.35317984,0.35530874
0.018599391,0.082701564,0.20678747,0.19006398,0.13372117
0.47310293,0.15171772,0.35146517,0.34584928,0.44892538
0.49418485,0.52826196,0.42850718,0.4308983,0.22455305
0.47924292,0.67442405,0.6033133,0.4729193,0.30843514
0.24806973,0.084260136,0.9529358,0.26958728,0.5367668
0.6256701,0.63346887,0.55234265,0.061371863,0.29537678
0.18707538,0.029248387,0.31417376,0.037905484,0.11630574
0.12607348,0.042233527,0.22464705,0.99614406,0.13475761
0.106534064,0.14056349,0.10878554,0.30989128,0.07998937
0.058784395,0.7511266,0.0920544,0.40140304,0.06195745
0.77215946,0.8760182,0.86729884,0.5241604,0.5742153
0.044183075,0.5206428,0.7728622,0.19689405,0.6360475
0.1164642,0.57398677,0.25455225,0.11540905,0.41375148
0.8725321,0.06306934,0.7512436,0.12728429,0.48181295
0.16621503,0.737259,0.21259305,0.114429206,0.75184095
0.39600366,0.42229617,0.6792632,0.50316286,0.2266573
0.11625001,0.01662293,0.106116176,0.05091089,0.34174782
0.3920928,0.16698182,0.6345203,0.33313495,0.20556414
0.2659487,0.8954369,0.07803416,0.3833256,0.7990774
0.57780063,0.9182944,0.79761064,0.34607977,0.4933252
0.5511569,0.38390943,0.40200293,0.15534478,0.025023252
0.18668368,0.09127402,0.57142586,0.4045417,0.20712438
0.44712302,0.41692817,0.7050648,0.34255618,0.28819185
0.94286275,0.0031489432,0.78606963,0.3083168,0.04392305
0.061469764,0.31560743,0.642747,0.34885693,0.15518865
0.6166062,0.59500694,0.44650006,0.4788898,0.19641402
0.12288976,0.5454469,0.29010108,0.14147246,0.5049877
0.07980746,0.4810445,0.8561045,0.23147818,0.5897279
0.5365447,0.39165697,0.26911068,0.95519197,0.00885278
0.27985603,0.81314886,0.5827929,0.8535461,0.13180122
0.5543643,0.018030286,0.13922468,0.05333039,0.27902627
0.14411458,0.72103626,0.124216676,0.09390709,0.5838992
0.70583415,0.25887477,0.6395953,0.75384843,0.45092618
0.3375982,0.7744621,0.342164,0.32855886,0.64855933
0.6124319,0.8889023,0.10618979,0.26362506,0.71129704
0.16512817,0.8433423,0.19393116,0.34606272,0.2718846
0.6736057,0.9039434,0.8044918,0.7131684,0.3211466
0.79189974,0.8256402,0.3625608,0.55788356,0.057005823
0.57396805,0.83507407,0.7748011,0.73479104,0.12613079
0.90728974,0.086039454,0.1365493,0.58136976,0.49436277
0.5676444,0.8831897,0.34200102,0.4019946,0.37992182
0.46831316,0.061705083,0.9508137,0.2772262,0.5444632
0.16612476,0.49059176,0.33096004,0.21025571,0.62593365
0.820047,0.6726864,0.8732704,0.560954,0.33719474
0.1214616,0.014167964,0.37729314,0.99759686,0.067451954
0.95544934,0.07559195,0.872617,0.33958304,0.70909005
0.5131613,0.06202194,0.7692863,0.041022897,0.6630945
0.33203214,0.05602956,0.22149429,0.22445014,0.8370943
0.47452798,0.29832894,0.46006528,0.08738154,0.5130843
0.5338214,0.476457,0.34104836,0.20315132,0.019669563
0.44056466,0.8804867,0.2706917,0.2251578,0.49224862
0.7434279,0.26682788,0.74618196,0.44676918,0.42735142
0.11449018,0.51665455,0.22519407,0.30429643,0.45218962
0.9174713,0.19652438,0.10964921,0.69545424,0.5337624
0.68624544,0.50811213,0.61375654,0.15379357,0.17868122
0.62121314,0.75295067,0.4833073,0.6857996,0.19774812
0.60709435,0.38398096,0.611995,0.7698513,0.69460046
0.11885896,0.6324141,0.2667169,0.35438725,0.40593985
0.26417893,0.03876871,0.38716325,0.057323605,0.9699638
0.46438798,0.50364685,0.50010556,0.39386708,0.26119268
0.71097684,0.5824957,0.61499083,0.19451326,0.07407704
0.79971576,0.7569443,0.41243598,0.44067037,0.6813834
0.71050626,0.6613754,0.42877987,0.5401392,0.44515297
0.6179208,0.5523452,0.1955623,0.29069576,0.7732662
0.25371766,0.30395204,0.571,0.45991772,0.16351694
0.036821455,0.15139967,0.32912266,0.9969853,0.04677111
0.6802403,0.8646661,0.4307329,0.44879958,0.5956737
0.5378377,0.21556139,0.36155722,0.4409513,0.5748801
0.6600909,0.63758945,0.62550217,0.08310035,0.29105225
0.015738904,0.12942305,0.047211975,0.9987453,0.22111773
0.21379656,0.5682837,0.18396118,0.3597799,0.6699319
0.4054188,0.063887924,0.14440015,0.18617332,0.2949459
0.12633306,0.5526783,0.18501928,0.12342274,0.34954298
0.62734437,0.41462514,0.19694325,0.3790844,0.60863113
0.72506833,0.3986702,0.64109385,0.36034662,0.1161263
0.92522854,0.2770188,0.32009727,0.58312804,0.45441586
0.29874164,0.7930653,0.08423865,0.49122155,0.66653526
0.3568951,0.82948977,0.25612557,0.37066868,0.93861926
0.58786,0.5561457,0.5418763,0.38627452,0.6481895
0.16872668,0.50045073,0.91238296,0.98578674,0.051582366
0.43602276,0.8823843,0.14700598,0.17600557,0.53058815
0.2981591,0.27018285,0.11231619,0.40543503,0.12258935
0.50971717,0.53000337,0.4014151,0.34888333,0.29363602
0.15414631,0.48967534,0.20473596,0.3674873,0.7033325
0.6714395,0.67135364,0.51314276,0.6430799,0.17650637
0.5777398,0.72051114,0.6090722,0.23286018,0.4583311
0.6107412,0.39753914,0.40370944,0.18644372,0.028419524
0.062235683,0.048110843,0.54962766,0.07349461,0.7010435
0.09833479,0.060230136,0.16968906,0.14158726,0.73050976
0.16822556,0.6308104,0.8122798,0.946643,0.15646297
0.53416276,0.32939684,0.22728658,0.26853627,0.08284998
0.06589508,0.73139083,0.1445159,0.11683065,0.50843585
0.4978793,0.2888649,0.1638338,0.31363747,0.09877649
0.76646364,0.6128362,0.30877444,0.90130174,0.024291337
0.8265866,0.26500452,0.7857129,0.47010374,0.4270387
0.40407142,0.68811667,0.5241785,0.3093654,0.28365338
0.8474121,0.6894796,0.68035483,0.91535276,0.028767914
0.5779776,0.5189585,0.46589565,0.3598042,0.34155008
0.4391603,0.7334221,0.3614847,0.35456693,0.9438131
0.08409992,0.010828614,0.24572444,0.99666715,0.059666514
0.10836777,0.5692695,0.2797807,0.11183557,0.4849844
0.07118288,0.49434116,0.8466556,0.25430703,0.62818736
0.45438832,0.89738595,0.40087613,0.7529279,0.15082353
0.8690527,0.045346856,0.7623232,0.8192651,0.17592481
0.096555084,0.17050359,0.17656454,0.3535115,0.13375235
0.13639498,0.38271368,0.53179467,0.9966768,0.05867389
0.7644774,0.82178116,0.74552596,0.52496904,0.47022
0.85112584,0.35596707,0.7759731,0.8413451,0.24094793
0.71966016,0.09188691,0.2819583,0.9588924,0.041061252
0.17528018,0.14497817,0.19180274,0.3314165,0.27677852
0.5943324,0.3025106,0.32176822,0.37583256,0.8154084
0.6446476,0.121423304,0.89781547,0.21261555,0.56568265
0.95492566,0.20708072,0.2455048,0.5573107,0.4902697
0.78404844,0.8072324,0.71300316,0.54485285,0.48553962
0.75298625,0.33505177,0.85822594,0.8690429,0.24622938
0.5270381,0.8905295,0.13558406,0.24316329,0.5175031
0.47270206,0.7822866,0.78275055,0.56963557,0.086824894
0.88078505,0.056770682,0.7748226,0.17785433,0.9223926
0.8464537,0.34733564,0.8503971,0.5388504,0.3217377
0.85059845,0.7808627,0.8141947,0.6960672,0.53610927
0.40060803,0.87574315,0.43454748,0.71394295,0.09417337
0.12698606,0.7640625,0.14221358,0.42061368,0.19215685
0.5503344,0.018887192,0.9676099,0.4844577,0.53421116
0.46737042,0.6604619,0.27210662,0.36878756,0.4500604
0.12403759,0.42955187,0.8699193,0.27330315,0.48468426
0.44798243,0.7385191,0.3127248,0.359183,0.75624037
0.7408795,0.8010677,0.7862443,0.6565011,0.6403251
0.11309543,0.4588039,0.6692755,0.2389993,0.5290223
0.31576055,0.6764897,0.603905,0.65647364,0.29840335
0.61033994,0.89427924,0.5284502,0.3897607,0.563605
